country,year,age,rate
Saint Lucia,2000,55-74 years,13.25
Saint Lucia,2000,25-34 years,7.88
Saint Lucia,2000,35-54 years,6.17
Saint Lucia,2000,15-24 years,0.0
Saint Lucia,2000,5-14 years,0.0
Saint Lucia,2000,75+ years,0.0
Saint Lucia,2001,15-24 years,0.0
Saint Lucia,2001,25-34 years,0.0
Saint Lucia,2001,35-54 years,0.0
Saint Lucia,2001,5-14 years,0.0
Saint Lucia,2001,55-74 years,0.0
Saint Lucia,2001,75+ years,0.0
Saint Lucia,2002,75+ years,31.08
Saint Lucia,2002,55-74 years,12.89
Saint Lucia,2002,15-24 years,6.3
Saint Lucia,2002,35-54 years,5.74
Saint Lucia,2002,25-34 years,0.0
Saint Lucia,2002,5-14 years,0.0
Saint Lucia,2003,75+ years,31.54
Saint Lucia,2003,15-24 years,12.28
Saint Lucia,2003,35-54 years,5.55
Saint Lucia,2003,25-34 years,0.0
Saint Lucia,2003,5-14 years,0.0
Saint Lucia,2003,55-74 years,0.0
Saint Lucia,2004,15-24 years,0.0
Saint Lucia,2004,25-34 years,0.0
Saint Lucia,2004,35-54 years,0.0
Saint Lucia,2004,5-14 years,0.0
Saint Lucia,2004,55-74 years,0.0
Saint Lucia,2004,75+ years,0.0
Saint Lucia,2005,15-24 years,0.0
Saint Lucia,2005,25-34 years,0.0
Saint Lucia,2005,35-54 years,0.0
Saint Lucia,2005,5-14 years,0.0
Saint Lucia,2005,55-74 years,0.0
Saint Lucia,2005,75+ years,0.0
Saint Lucia,2006,15-24 years,0.0
Saint Lucia,2006,25-34 years,0.0
Saint Lucia,2006,35-54 years,0.0
Saint Lucia,2006,5-14 years,0.0
Saint Lucia,2006,55-74 years,0.0
Saint Lucia,2006,75+ years,0.0
Saint Lucia,2008,15-24 years,0.0
Saint Lucia,2008,25-34 years,0.0
Saint Lucia,2008,35-54 years,0.0
Saint Lucia,2008,5-14 years,0.0
Saint Lucia,2008,55-74 years,0.0
Saint Lucia,2008,75+ years,0.0
Saint Lucia,2009,15-24 years,0.0
Saint Lucia,2009,25-34 years,0.0
Saint Lucia,2009,35-54 years,0.0
Saint Lucia,2009,5-14 years,0.0
Saint Lucia,2009,55-74 years,0.0
Saint Lucia,2009,75+ years,0.0
Saint Lucia,2010,15-24 years,6.38
Saint Lucia,2010,25-34 years,0.0
Saint Lucia,2010,35-54 years,0.0
Saint Lucia,2010,5-14 years,0.0
Saint Lucia,2010,55-74 years,0.0
Saint Lucia,2010,75+ years,0.0
Saint Lucia,2011,15-24 years,0.0
Saint Lucia,2011,25-34 years,0.0
Saint Lucia,2011,35-54 years,0.0
Saint Lucia,2011,5-14 years,0.0
Saint Lucia,2011,55-74 years,0.0
Saint Lucia,2011,75+ years,0.0
Saint Lucia,2012,35-54 years,4.06
Saint Lucia,2012,15-24 years,0.0
Saint Lucia,2012,25-34 years,0.0
Saint Lucia,2012,5-14 years,0.0
Saint Lucia,2012,55-74 years,0.0
Saint Lucia,2012,75+ years,0.0
Saint Lucia,2013,35-54 years,4.01
Saint Lucia,2013,15-24 years,0.0
Saint Lucia,2013,25-34 years,0.0
Saint Lucia,2013,5-14 years,0.0
Saint Lucia,2013,55-74 years,0.0
Saint Lucia,2013,75+ years,0.0
Saint Lucia,2014,25-34 years,14.12
Saint Lucia,2014,15-24 years,6.18
Saint Lucia,2014,35-54 years,0.0
Saint Lucia,2014,5-14 years,0.0
Saint Lucia,2014,55-74 years,0.0
Saint Lucia,2014,75+ years,0.0
Saint Vincent and Grenadines,1985,15-24 years,0.0
Saint Vincent and Grenadines,1985,25-34 years,0.0
Saint Vincent and Grenadines,1985,35-54 years,0.0
Saint Vincent and Grenadines,1985,5-14 years,0.0
Saint Vincent and Grenadines,1985,55-74 years,0.0
Saint Vincent and Grenadines,1985,75+ years,0.0
Saint Vincent and Grenadines,1986,15-24 years,0.0
Saint Vincent and Grenadines,1986,25-34 years,0.0
Saint Vincent and Grenadines,1986,35-54 years,0.0
Saint Vincent and Grenadines,1986,5-14 years,0.0
Saint Vincent and Grenadines,1986,55-74 years,0.0
Saint Vincent and Grenadines,1986,75+ years,0.0
Saint Vincent and Grenadines,1987,15-24 years,0.0
Saint Vincent and Grenadines,1987,25-34 years,0.0
Saint Vincent and Grenadines,1987,35-54 years,0.0
Saint Vincent and Grenadines,1987,5-14 years,0.0
Saint Vincent and Grenadines,1987,55-74 years,0.0
Saint Vincent and Grenadines,1987,75+ years,0.0
Saint Vincent and Grenadines,1990,15-24 years,0.0
Saint Vincent and Grenadines,1990,25-34 years,0.0
Saint Vincent and Grenadines,1990,35-54 years,0.0
Saint Vincent and Grenadines,1990,5-14 years,0.0
Saint Vincent and Grenadines,1990,55-74 years,0.0
Saint Vincent and Grenadines,1990,75+ years,0.0
Saint Vincent and Grenadines,1995,15-24 years,0.0
Saint Vincent and Grenadines,1995,25-34 years,0.0
Saint Vincent and Grenadines,1995,35-54 years,0.0
Saint Vincent and Grenadines,1995,5-14 years,0.0
Saint Vincent and Grenadines,1995,55-74 years,0.0
Saint Vincent and Grenadines,1995,75+ years,0.0
Saint Vincent and Grenadines,1996,35-54 years,10.9
Saint Vincent and Grenadines,1996,15-24 years,0.0
Saint Vincent and Grenadines,1996,25-34 years,0.0
Saint Vincent and Grenadines,1996,5-14 years,0.0
Saint Vincent and Grenadines,1996,55-74 years,0.0
Saint Vincent and Grenadines,1996,75+ years,0.0
Saint Vincent and Grenadines,1997,15-24 years,0.0
Saint Vincent and Grenadines,1997,25-34 years,0.0
Saint Vincent and Grenadines,1997,35-54 years,0.0
Saint Vincent and Grenadines,1997,5-14 years,0.0
Saint Vincent and Grenadines,1997,55-74 years,0.0
Saint Vincent and Grenadines,1997,75+ years,0.0
Saint Vincent and Grenadines,1998,15-24 years,0.0
Saint Vincent and Grenadines,1998,25-34 years,0.0
Saint Vincent and Grenadines,1998,35-54 years,0.0
Saint Vincent and Grenadines,1998,5-14 years,0.0
Saint Vincent and Grenadines,1998,55-74 years,0.0
Saint Vincent and Grenadines,1998,75+ years,0.0
Saint Vincent and Grenadines,1999,15-24 years,0.0
Saint Vincent and Grenadines,1999,25-34 years,0.0
Saint Vincent and Grenadines,1999,35-54 years,0.0
Saint Vincent and Grenadines,1999,5-14 years,0.0
Saint Vincent and Grenadines,1999,55-74 years,0.0
Saint Vincent and Grenadines,1999,75+ years,0.0
Saint Vincent and Grenadines,2000,15-24 years,0.0
Saint Vincent and Grenadines,2000,25-34 years,0.0
Saint Vincent and Grenadines,2000,35-54 years,0.0
Saint Vincent and Grenadines,2000,5-14 years,0.0
Saint Vincent and Grenadines,2000,55-74 years,0.0
Saint Vincent and Grenadines,2000,75+ years,0.0
Saint Vincent and Grenadines,2001,25-34 years,12.33
Saint Vincent and Grenadines,2001,15-24 years,0.0
Saint Vincent and Grenadines,2001,35-54 years,0.0
Saint Vincent and Grenadines,2001,5-14 years,0.0
Saint Vincent and Grenadines,2001,55-74 years,0.0
Saint Vincent and Grenadines,2001,75+ years,0.0
Saint Vincent and Grenadines,2002,35-54 years,8.59
Saint Vincent and Grenadines,2002,15-24 years,0.0
Saint Vincent and Grenadines,2002,25-34 years,0.0
Saint Vincent and Grenadines,2002,5-14 years,0.0
Saint Vincent and Grenadines,2002,55-74 years,0.0
Saint Vincent and Grenadines,2002,75+ years,0.0
Saint Vincent and Grenadines,2003,15-24 years,0.0
Saint Vincent and Grenadines,2003,25-34 years,0.0
Saint Vincent and Grenadines,2003,35-54 years,0.0
Saint Vincent and Grenadines,2003,5-14 years,0.0
Saint Vincent and Grenadines,2003,55-74 years,0.0
Saint Vincent and Grenadines,2003,75+ years,0.0
Saint Vincent and Grenadines,2004,15-24 years,0.0
Saint Vincent and Grenadines,2004,25-34 years,0.0
Saint Vincent and Grenadines,2004,35-54 years,0.0
Saint Vincent and Grenadines,2004,5-14 years,0.0
Saint Vincent and Grenadines,2004,55-74 years,0.0
Saint Vincent and Grenadines,2004,75+ years,0.0
Saint Vincent and Grenadines,2005,35-54 years,8.01
Saint Vincent and Grenadines,2005,15-24 years,0.0
Saint Vincent and Grenadines,2005,25-34 years,0.0
Saint Vincent and Grenadines,2005,5-14 years,0.0
Saint Vincent and Grenadines,2005,55-74 years,0.0
Saint Vincent and Grenadines,2005,75+ years,0.0
Saint Vincent and Grenadines,2006,35-54 years,7.88
Saint Vincent and Grenadines,2006,15-24 years,0.0
Saint Vincent and Grenadines,2006,25-34 years,0.0
Saint Vincent and Grenadines,2006,5-14 years,0.0
Saint Vincent and Grenadines,2006,55-74 years,0.0
Saint Vincent and Grenadines,2006,75+ years,0.0
Saint Vincent and Grenadines,2007,15-24 years,0.0
Saint Vincent and Grenadines,2007,25-34 years,0.0
Saint Vincent and Grenadines,2007,35-54 years,0.0
Saint Vincent and Grenadines,2007,5-14 years,0.0
Saint Vincent and Grenadines,2007,55-74 years,0.0
Saint Vincent and Grenadines,2007,75+ years,0.0
Saint Vincent and Grenadines,2008,35-54 years,7.66
Saint Vincent and Grenadines,2008,15-24 years,0.0
Saint Vincent and Grenadines,2008,25-34 years,0.0
Saint Vincent and Grenadines,2008,5-14 years,0.0
Saint Vincent and Grenadines,2008,55-74 years,0.0
Saint Vincent and Grenadines,2008,75+ years,0.0
Saint Vincent and Grenadines,2009,15-24 years,0.0
Saint Vincent and Grenadines,2009,25-34 years,0.0
Saint Vincent and Grenadines,2009,35-54 years,0.0
Saint Vincent and Grenadines,2009,5-14 years,0.0
Saint Vincent and Grenadines,2009,55-74 years,0.0
Saint Vincent and Grenadines,2009,75+ years,0.0
Saint Vincent and Grenadines,2010,15-24 years,0.0
Saint Vincent and Grenadines,2010,25-34 years,0.0
Saint Vincent and Grenadines,2010,35-54 years,0.0
Saint Vincent and Grenadines,2010,5-14 years,0.0
Saint Vincent and Grenadines,2010,55-74 years,0.0
Saint Vincent and Grenadines,2010,75+ years,0.0
Saint Vincent and Grenadines,2011,55-74 years,16.42
Saint Vincent and Grenadines,2011,15-24 years,0.0
Saint Vincent and Grenadines,2011,25-34 years,0.0
Saint Vincent and Grenadines,2011,35-54 years,0.0
Saint Vincent and Grenadines,2011,5-14 years,0.0
Saint Vincent and Grenadines,2011,75+ years,0.0
Saint Vincent and Grenadines,2012,35-54 years,14.75
Saint Vincent and Grenadines,2012,15-24 years,10.14
Saint Vincent and Grenadines,2012,25-34 years,0.0
Saint Vincent and Grenadines,2012,5-14 years,0.0
Saint Vincent and Grenadines,2012,55-74 years,0.0
Saint Vincent and Grenadines,2012,75+ years,0.0
Saint Vincent and Grenadines,2013,15-24 years,0.0
Saint Vincent and Grenadines,2013,25-34 years,0.0
Saint Vincent and Grenadines,2013,35-54 years,0.0
Saint Vincent and Grenadines,2013,5-14 years,0.0
Saint Vincent and Grenadines,2013,55-74 years,0.0
Saint Vincent and Grenadines,2013,75+ years,0.0
Saint Vincent and Grenadines,2014,15-24 years,0.0
Saint Vincent and Grenadines,2014,25-34 years,0.0
Saint Vincent and Grenadines,2014,35-54 years,0.0
Saint Vincent and Grenadines,2014,5-14 years,0.0
Saint Vincent and Grenadines,2014,55-74 years,0.0
Saint Vincent and Grenadines,2014,75+ years,0.0
Saint Vincent and Grenadines,2015,5-14 years,11.02
Saint Vincent and Grenadines,2015,15-24 years,0.0
Saint Vincent and Grenadines,2015,25-34 years,0.0
Saint Vincent and Grenadines,2015,35-54 years,0.0
Saint Vincent and Grenadines,2015,55-74 years,0.0
Saint Vincent and Grenadines,2015,75+ years,0.0
San Marino,1999,15-24 years,0.0
San Marino,1999,25-34 years,0.0
San Marino,1999,35-54 years,0.0
San Marino,1999,5-14 years,0.0
San Marino,1999,55-74 years,0.0
San Marino,1999,75+ years,0.0
San Marino,2000,15-24 years,0.0
San Marino,2000,25-34 years,0.0
San Marino,2000,35-54 years,0.0
San Marino,2000,5-14 years,0.0
San Marino,2000,55-74 years,0.0
San Marino,2000,75+ years,0.0
San Marino,2005,15-24 years,0.0
San Marino,2005,25-34 years,0.0
San Marino,2005,35-54 years,0.0
San Marino,2005,5-14 years,0.0
San Marino,2005,55-74 years,0.0
San Marino,2005,75+ years,0.0
Serbia,1998,75+ years,34.85
Serbia,1998,55-74 years,20.32
Serbia,1998,35-54 years,11.85
Serbia,1998,25-34 years,5.4
Serbia,1998,15-24 years,4.18
Serbia,1998,5-14 years,0.23
Serbia,1999,75+ years,55.85
Serbia,1999,55-74 years,21.07
Serbia,1999,35-54 years,8.8
Serbia,1999,25-34 years,6.43
Serbia,1999,15-24 years,5.76
Serbia,1999,5-14 years,0.69
Serbia,2000,75+ years,43.16
Serbia,2000,55-74 years,24.39
Serbia,2000,35-54 years,8.73
Serbia,2000,25-34 years,6.4
Serbia,2000,15-24 years,3.39
Serbia,2000,5-14 years,0.94
Serbia,2001,75+ years,35.82
Serbia,2001,55-74 years,18.83
Serbia,2001,35-54 years,11.27
Serbia,2001,25-34 years,4.3
Serbia,2001,15-24 years,2.4
Serbia,2001,5-14 years,0.0
Serbia,2002,75+ years,38.32
Serbia,2002,55-74 years,18.55
Serbia,2002,35-54 years,8.42
Serbia,2002,25-34 years,4.67
Serbia,2002,15-24 years,2.62
Serbia,2002,5-14 years,0.0
Serbia,2003,75+ years,32.37
Serbia,2003,55-74 years,17.08
Serbia,2003,35-54 years,9.31
Serbia,2003,25-34 years,4.45
Serbia,2003,15-24 years,3.26
Serbia,2003,5-14 years,0.0
Serbia,2004,75+ years,23.32
Serbia,2004,55-74 years,17.43
Serbia,2004,35-54 years,10.7
Serbia,2004,25-34 years,4.02
Serbia,2004,15-24 years,1.65
Serbia,2004,5-14 years,0.0
Serbia,2005,75+ years,36.01
Serbia,2005,55-74 years,18.95
Serbia,2005,35-54 years,10.57
Serbia,2005,25-34 years,5.99
Serbia,2005,15-24 years,2.51
Serbia,2005,5-14 years,0.0
Serbia,2006,75+ years,41.11
Serbia,2006,55-74 years,17.4
Serbia,2006,35-54 years,9.67
Serbia,2006,25-34 years,4.96
Serbia,2006,15-24 years,2.97
Serbia,2006,5-14 years,0.0
Serbia,2007,75+ years,29.45
Serbia,2007,55-74 years,18.55
Serbia,2007,35-54 years,8.75
Serbia,2007,25-34 years,4.35
Serbia,2007,15-24 years,2.59
Serbia,2007,5-14 years,0.0
Serbia,2008,75+ years,28.81
Serbia,2008,55-74 years,16.69
Serbia,2008,35-54 years,10.14
Serbia,2008,25-34 years,4.54
Serbia,2008,15-24 years,3.08
Serbia,2008,5-14 years,0.0
Serbia,2009,75+ years,28.37
Serbia,2009,55-74 years,15.71
Serbia,2009,35-54 years,9.99
Serbia,2009,25-34 years,5.72
Serbia,2009,15-24 years,1.8
Serbia,2009,5-14 years,0.0
Serbia,2010,75+ years,26.59
Serbia,2010,55-74 years,13.77
Serbia,2010,35-54 years,6.35
Serbia,2010,25-34 years,3.56
Serbia,2010,15-24 years,1.38
Serbia,2010,5-14 years,0.0
Serbia,2011,75+ years,28.45
Serbia,2011,55-74 years,14.63
Serbia,2011,35-54 years,7.69
Serbia,2011,25-34 years,4.34
Serbia,2011,15-24 years,2.64
Serbia,2011,5-14 years,0.29
Serbia,2012,75+ years,25.12
Serbia,2012,55-74 years,13.18
Serbia,2012,35-54 years,7.25
Serbia,2012,25-34 years,3.55
Serbia,2012,15-24 years,2.2
Serbia,2012,5-14 years,0.0
Serbia,2013,75+ years,17.97
Serbia,2013,55-74 years,12.95
Serbia,2013,35-54 years,8.3
Serbia,2013,25-34 years,5.06
Serbia,2013,15-24 years,0.5
Serbia,2013,5-14 years,0.0
Serbia,2014,75+ years,24.62
Serbia,2014,55-74 years,10.57
Serbia,2014,35-54 years,6.41
Serbia,2014,25-34 years,4.48
Serbia,2014,15-24 years,1.03
Serbia,2014,5-14 years,0.0
Serbia,2015,75+ years,21.89
Serbia,2015,55-74 years,10.04
Serbia,2015,35-54 years,6.66
Serbia,2015,25-34 years,4.55
Serbia,2015,15-24 years,1.85
Serbia,2015,5-14 years,0.3
Seychelles,1985,15-24 years,13.33
Seychelles,1985,25-34 years,0.0
Seychelles,1985,35-54 years,0.0
Seychelles,1985,5-14 years,0.0
Seychelles,1985,55-74 years,0.0
Seychelles,1985,75+ years,0.0
Seychelles,1986,15-24 years,0.0
Seychelles,1986,25-34 years,0.0
Seychelles,1986,35-54 years,0.0
Seychelles,1986,5-14 years,0.0
Seychelles,1986,55-74 years,0.0
Seychelles,1986,75+ years,0.0
Seychelles,1987,15-24 years,0.0
Seychelles,1987,25-34 years,0.0
Seychelles,1987,35-54 years,0.0
Seychelles,1987,5-14 years,0.0
Seychelles,1987,55-74 years,0.0
Seychelles,1987,75+ years,0.0
Seychelles,2001,35-54 years,10.39
Seychelles,2001,15-24 years,0.0
Seychelles,2001,25-34 years,0.0
Seychelles,2001,5-14 years,0.0
Seychelles,2001,55-74 years,0.0
Seychelles,2001,75+ years,0.0
Seychelles,2002,15-24 years,0.0
Seychelles,2002,25-34 years,0.0
Seychelles,2002,35-54 years,0.0
Seychelles,2002,5-14 years,0.0
Seychelles,2002,55-74 years,0.0
Seychelles,2002,75+ years,0.0
Seychelles,2003,35-54 years,18.31
Seychelles,2003,15-24 years,0.0
Seychelles,2003,25-34 years,0.0
Seychelles,2003,5-14 years,0.0
Seychelles,2003,55-74 years,0.0
Seychelles,2003,75+ years,0.0
Seychelles,2004,15-24 years,0.0
Seychelles,2004,25-34 years,0.0
Seychelles,2004,35-54 years,0.0
Seychelles,2004,5-14 years,0.0
Seychelles,2004,55-74 years,0.0
Seychelles,2004,75+ years,0.0
Seychelles,2005,5-14 years,14.33
Seychelles,2005,15-24 years,0.0
Seychelles,2005,25-34 years,0.0
Seychelles,2005,35-54 years,0.0
Seychelles,2005,55-74 years,0.0
Seychelles,2005,75+ years,0.0
Seychelles,2006,15-24 years,0.0
Seychelles,2006,25-34 years,0.0
Seychelles,2006,35-54 years,0.0
Seychelles,2006,5-14 years,0.0
Seychelles,2006,55-74 years,0.0
Seychelles,2006,75+ years,0.0
Seychelles,2007,25-34 years,12.96
Seychelles,2007,15-24 years,0.0
Seychelles,2007,35-54 years,0.0
Seychelles,2007,5-14 years,0.0
Seychelles,2007,55-74 years,0.0
Seychelles,2007,75+ years,0.0
Seychelles,2008,15-24 years,0.0
Seychelles,2008,25-34 years,0.0
Seychelles,2008,35-54 years,0.0
Seychelles,2008,5-14 years,0.0
Seychelles,2008,55-74 years,0.0
Seychelles,2008,75+ years,0.0
Seychelles,2009,15-24 years,0.0
Seychelles,2009,25-34 years,0.0
Seychelles,2009,35-54 years,0.0
Seychelles,2009,5-14 years,0.0
Seychelles,2009,55-74 years,0.0
Seychelles,2009,75+ years,0.0
Seychelles,2010,15-24 years,0.0
Seychelles,2010,25-34 years,0.0
Seychelles,2010,35-54 years,0.0
Seychelles,2010,5-14 years,0.0
Seychelles,2010,55-74 years,0.0
Seychelles,2010,75+ years,0.0
Seychelles,2011,15-24 years,0.0
Seychelles,2011,25-34 years,0.0
Seychelles,2011,35-54 years,0.0
Seychelles,2011,5-14 years,0.0
Seychelles,2011,55-74 years,0.0
Seychelles,2011,75+ years,0.0
Seychelles,2012,15-24 years,0.0
Seychelles,2012,25-34 years,0.0
Seychelles,2012,35-54 years,0.0
Seychelles,2012,5-14 years,0.0
Seychelles,2012,55-74 years,0.0
Seychelles,2012,75+ years,0.0
Seychelles,2013,15-24 years,0.0
Seychelles,2013,25-34 years,0.0
Seychelles,2013,35-54 years,0.0
Seychelles,2013,5-14 years,0.0
Seychelles,2013,55-74 years,0.0
Seychelles,2013,75+ years,0.0
Seychelles,2014,25-34 years,13.61
Seychelles,2014,35-54 years,6.93
Seychelles,2014,15-24 years,0.0
Seychelles,2014,5-14 years,0.0
Seychelles,2014,55-74 years,0.0
Seychelles,2014,75+ years,0.0
Seychelles,2015,15-24 years,16.79
Seychelles,2015,25-34 years,0.0
Seychelles,2015,35-54 years,0.0
Seychelles,2015,5-14 years,0.0
Seychelles,2015,55-74 years,0.0
Seychelles,2015,75+ years,0.0
Singapore,1985,75+ years,77.55
Singapore,1985,55-74 years,19.98
Singapore,1985,25-34 years,13.12
Singapore,1985,15-24 years,9.87
Singapore,1985,35-54 years,9.47
Singapore,1985,5-14 years,1.5
Singapore,1986,75+ years,115.38
Singapore,1986,55-74 years,15.56
Singapore,1986,25-34 years,12.82
Singapore,1986,35-54 years,11.42
Singapore,1986,15-24 years,6.49
Singapore,1986,5-14 years,0.0
Singapore,1987,75+ years,57.76
Singapore,1987,55-74 years,21.92
Singapore,1987,25-34 years,12.98
Singapore,1987,35-54 years,10.61
Singapore,1987,15-24 years,6.66
Singapore,1987,5-14 years,0.0
Singapore,1988,75+ years,84.91
Singapore,1988,55-74 years,16.89
Singapore,1988,25-34 years,11.91
Singapore,1988,15-24 years,10.88
Singapore,1988,35-54 years,10.82
Singapore,1988,5-14 years,2.06
Singapore,1989,75+ years,98.51
Singapore,1989,55-74 years,23.4
Singapore,1989,15-24 years,15.58
Singapore,1989,25-34 years,13.54
Singapore,1989,35-54 years,12.13
Singapore,1989,5-14 years,0.0
Singapore,1990,75+ years,64.97
Singapore,1990,55-74 years,18.35
Singapore,1990,25-34 years,14.86
Singapore,1990,35-54 years,12.02
Singapore,1990,15-24 years,7.54
Singapore,1990,5-14 years,0.51
Singapore,1991,75+ years,57.22
Singapore,1991,55-74 years,16.58
Singapore,1991,25-34 years,9.57
Singapore,1991,15-24 years,7.22
Singapore,1991,35-54 years,6.77
Singapore,1991,5-14 years,2.04
Singapore,1992,75+ years,52.36
Singapore,1992,55-74 years,17.61
Singapore,1992,25-34 years,9.55
Singapore,1992,35-54 years,8.18
Singapore,1992,15-24 years,4.09
Singapore,1992,5-14 years,0.51
Singapore,1993,75+ years,50.63
Singapore,1993,55-74 years,13.3
Singapore,1993,35-54 years,6.81
Singapore,1993,25-34 years,6.49
Singapore,1993,15-24 years,5.97
Singapore,1993,5-14 years,0.5
Singapore,1994,75+ years,56.79
Singapore,1994,55-74 years,15.73
Singapore,1994,35-54 years,9.08
Singapore,1994,15-24 years,8.78
Singapore,1994,25-34 years,5.83
Singapore,1994,5-14 years,0.96
Singapore,1995,75+ years,57.42
Singapore,1995,55-74 years,16.19
Singapore,1995,35-54 years,11.17
Singapore,1995,15-24 years,7.43
Singapore,1995,25-34 years,6.91
Singapore,1995,5-14 years,0.0
Singapore,1996,75+ years,49.3
Singapore,1996,55-74 years,10.51
Singapore,1996,25-34 years,5.88
Singapore,1996,35-54 years,4.51
Singapore,1996,15-24 years,2.81
Singapore,1996,5-14 years,1.38
Singapore,1997,75+ years,34.32
Singapore,1997,25-34 years,10.02
Singapore,1997,55-74 years,9.67
Singapore,1997,35-54 years,7.0
Singapore,1997,15-24 years,4.73
Singapore,1997,5-14 years,0.45
Singapore,1998,75+ years,44.44
Singapore,1998,55-74 years,18.32
Singapore,1998,25-34 years,8.24
Singapore,1998,15-24 years,7.16
Singapore,1998,35-54 years,6.7
Singapore,1998,5-14 years,0.0
Singapore,1999,75+ years,17.35
Singapore,1999,55-74 years,8.09
Singapore,1999,35-54 years,7.4
Singapore,1999,25-34 years,5.52
Singapore,1999,15-24 years,3.86
Singapore,1999,5-14 years,1.28
Singapore,2000,75+ years,23.21
Singapore,2000,35-54 years,8.03
Singapore,2000,55-74 years,7.94
Singapore,2000,15-24 years,7.68
Singapore,2000,25-34 years,5.94
Singapore,2000,5-14 years,0.42
Singapore,2001,75+ years,23.9
Singapore,2001,55-74 years,9.62
Singapore,2001,35-54 years,7.77
Singapore,2001,15-24 years,7.65
Singapore,2001,25-34 years,7.4
Singapore,2001,5-14 years,0.82
Singapore,2002,75+ years,35.45
Singapore,2002,15-24 years,9.54
Singapore,2002,35-54 years,9.02
Singapore,2002,55-74 years,8.17
Singapore,2002,25-34 years,6.99
Singapore,2002,5-14 years,0.0
Singapore,2003,75+ years,28.07
Singapore,2003,55-74 years,11.17
Singapore,2003,35-54 years,7.16
Singapore,2003,25-34 years,6.98
Singapore,2003,15-24 years,6.07
Singapore,2003,5-14 years,0.8
Singapore,2004,75+ years,22.99
Singapore,2004,55-74 years,12.98
Singapore,2004,35-54 years,8.7
Singapore,2004,25-34 years,6.25
Singapore,2004,15-24 years,4.54
Singapore,2004,5-14 years,1.64
Singapore,2005,75+ years,17.13
Singapore,2005,55-74 years,10.4
Singapore,2005,35-54 years,8.27
Singapore,2005,15-24 years,5.76
Singapore,2005,25-34 years,5.18
Singapore,2005,5-14 years,1.22
Singapore,2006,75+ years,28.11
Singapore,2006,55-74 years,14.26
Singapore,2006,35-54 years,8.93
Singapore,2006,25-34 years,8.2
Singapore,2006,15-24 years,1.29
Singapore,2006,5-14 years,0.41
Singapore,2007,75+ years,24.89
Singapore,2007,55-74 years,14.19
Singapore,2007,35-54 years,7.56
Singapore,2007,25-34 years,6.3
Singapore,2007,15-24 years,4.28
Singapore,2007,5-14 years,0.0
Singapore,2008,75+ years,18.11
Singapore,2008,55-74 years,9.77
Singapore,2008,35-54 years,7.3
Singapore,2008,25-34 years,4.88
Singapore,2008,15-24 years,4.57
Singapore,2008,5-14 years,0.0
Singapore,2009,75+ years,23.72
Singapore,2009,55-74 years,10.53
Singapore,2009,35-54 years,6.38
Singapore,2009,15-24 years,4.4
Singapore,2009,25-34 years,3.03
Singapore,2009,5-14 years,1.31
Singapore,2010,75+ years,14.83
Singapore,2010,55-74 years,8.51
Singapore,2010,35-54 years,5.39
Singapore,2010,15-24 years,5.14
Singapore,2010,25-34 years,4.04
Singapore,2010,5-14 years,0.0
Singapore,2011,75+ years,14.23
Singapore,2011,55-74 years,12.08
Singapore,2011,35-54 years,5.54
Singapore,2011,15-24 years,5.49
Singapore,2011,25-34 years,2.75
Singapore,2011,5-14 years,0.0
Singapore,2012,75+ years,17.22
Singapore,2012,35-54 years,10.43
Singapore,2012,55-74 years,9.55
Singapore,2012,15-24 years,6.57
Singapore,2012,25-34 years,5.24
Singapore,2012,5-14 years,0.47
Singapore,2013,75+ years,15.35
Singapore,2013,55-74 years,7.8
Singapore,2013,35-54 years,6.34
Singapore,2013,15-24 years,5.82
Singapore,2013,25-34 years,4.53
Singapore,2013,5-14 years,0.0
Singapore,2014,75+ years,10.27
Singapore,2014,55-74 years,8.49
Singapore,2014,35-54 years,7.29
Singapore,2014,25-34 years,3.11
Singapore,2014,15-24 years,1.99
Singapore,2014,5-14 years,0.48
Singapore,2015,75+ years,12.55
Singapore,2015,55-74 years,6.72
Singapore,2015,25-34 years,6.18
Singapore,2015,15-24 years,6.02
Singapore,2015,35-54 years,5.71
Singapore,2015,5-14 years,0.49
Slovakia,1992,55-74 years,10.99
Slovakia,1992,75+ years,10.7
Slovakia,1992,35-54 years,6.95
Slovakia,1992,25-34 years,4.16
Slovakia,1992,15-24 years,1.78
Slovakia,1992,5-14 years,0.48
Slovakia,1993,75+ years,11.1
Slovakia,1993,55-74 years,7.32
Slovakia,1993,35-54 years,5.28
Slovakia,1993,25-34 years,4.23
Slovakia,1993,15-24 years,2.73
Slovakia,1993,5-14 years,0.0
Slovakia,1994,75+ years,7.36
Slovakia,1994,35-54 years,6.96
Slovakia,1994,55-74 years,5.79
Slovakia,1994,15-24 years,2.76
Slovakia,1994,25-34 years,2.12
Slovakia,1994,5-14 years,0.24
Slovakia,1995,55-74 years,8.04
Slovakia,1995,35-54 years,6.45
Slovakia,1995,75+ years,6.35
Slovakia,1995,25-34 years,4.79
Slovakia,1995,15-24 years,2.03
Slovakia,1995,5-14 years,1.2
Slovakia,1996,75+ years,7.61
Slovakia,1996,35-54 years,6.77
Slovakia,1996,55-74 years,6.18
Slovakia,1996,25-34 years,2.4
Slovakia,1996,15-24 years,1.11
Slovakia,1996,5-14 years,0.49
Slovakia,1997,75+ years,9.37
Slovakia,1997,55-74 years,6.61
