country,year,age,rate
Romania,2008,5-14 years,1.51
Romania,2009,55-74 years,33.19
Romania,2009,75+ years,31.03
Romania,2009,35-54 years,31.01
Romania,2009,25-34 years,15.77
Romania,2009,15-24 years,10.47
Romania,2009,5-14 years,1.26
Romania,2010,55-74 years,35.59
Romania,2010,35-54 years,32.75
Romania,2010,75+ years,29.43
Romania,2010,25-34 years,15.16
Romania,2010,15-24 years,11.84
Romania,2010,5-14 years,0.99
Romania,2011,55-74 years,33.39
Romania,2011,35-54 years,29.37
Romania,2011,75+ years,26.75
Romania,2011,25-34 years,13.55
Romania,2011,15-24 years,12.93
Romania,2011,5-14 years,1.45
Romania,2012,55-74 years,32.74
Romania,2012,35-54 years,31.34
Romania,2012,75+ years,27.67
Romania,2012,25-34 years,17.59
Romania,2012,15-24 years,12.58
Romania,2012,5-14 years,1.0
Romania,2013,55-74 years,32.94
Romania,2013,35-54 years,28.6
Romania,2013,75+ years,28.13
Romania,2013,25-34 years,16.48
Romania,2013,15-24 years,11.18
Romania,2013,5-14 years,0.73
Romania,2014,55-74 years,31.25
Romania,2014,75+ years,30.05
Romania,2014,35-54 years,24.16
Romania,2014,25-34 years,16.07
Romania,2014,15-24 years,10.79
Romania,2014,5-14 years,1.01
Romania,2015,75+ years,32.66
Romania,2015,55-74 years,30.54
Romania,2015,35-54 years,25.04
Romania,2015,25-34 years,14.16
Romania,2015,15-24 years,10.92
Romania,2015,5-14 years,1.01
Romania,2016,55-74 years,29.73
Romania,2016,75+ years,29.49
Romania,2016,35-54 years,21.46
Romania,2016,25-34 years,9.86
Romania,2016,15-24 years,8.26
Russian Federation,1989,75+ years,103.25
Russian Federation,1989,35-54 years,66.62
Russian Federation,1989,55-74 years,66.6
Russian Federation,1989,25-34 years,53.78
Russian Federation,1989,15-24 years,25.62
Russian Federation,1989,5-14 years,2.34
Russian Federation,1990,75+ years,98.81
Russian Federation,1990,35-54 years,67.68
Russian Federation,1990,55-74 years,66.83
Russian Federation,1990,25-34 years,55.04
Russian Federation,1990,15-24 years,28.57
Russian Federation,1990,5-14 years,2.28
Russian Federation,1991,75+ years,96.72
Russian Federation,1991,35-54 years,67.86
Russian Federation,1991,55-74 years,66.36
Russian Federation,1991,25-34 years,56.76
Russian Federation,1991,15-24 years,29.51
Russian Federation,1991,5-14 years,2.58
Russian Federation,1992,75+ years,91.98
Russian Federation,1992,35-54 years,83.58
Russian Federation,1992,55-74 years,77.66
Russian Federation,1992,25-34 years,67.59
Russian Federation,1992,15-24 years,33.68
Russian Federation,1992,5-14 years,2.71
Russian Federation,1993,35-54 years,107.13
Russian Federation,1993,75+ years,104.75
Russian Federation,1993,55-74 years,94.73
Russian Federation,1993,25-34 years,82.84
Russian Federation,1993,15-24 years,42.18
Russian Federation,1993,5-14 years,2.86
Russian Federation,1994,35-54 years,117.3
Russian Federation,1994,75+ years,110.19
Russian Federation,1994,55-74 years,103.86
Russian Federation,1994,25-34 years,94.18
Russian Federation,1994,15-24 years,49.22
Russian Federation,1994,5-14 years,3.07
Russian Federation,1995,35-54 years,112.76
Russian Federation,1995,55-74 years,99.33
Russian Federation,1995,75+ years,93.89
Russian Federation,1995,25-34 years,91.46
Russian Federation,1995,15-24 years,53.69
Russian Federation,1995,5-14 years,2.99
Russian Federation,1996,35-54 years,105.41
Russian Federation,1996,75+ years,95.91
Russian Federation,1996,55-74 years,94.65
Russian Federation,1996,25-34 years,88.23
Russian Federation,1996,15-24 years,53.69
Russian Federation,1996,5-14 years,2.73
Russian Federation,1997,75+ years,97.09
Russian Federation,1997,35-54 years,95.28
Russian Federation,1997,55-74 years,94.69
Russian Federation,1997,25-34 years,80.28
Russian Federation,1997,15-24 years,53.15
Russian Federation,1997,5-14 years,3.02
Russian Federation,1998,35-54 years,88.14
Russian Federation,1998,75+ years,88.0
Russian Federation,1998,55-74 years,87.56
Russian Federation,1998,25-34 years,75.55
Russian Federation,1998,15-24 years,51.89
Russian Federation,1998,5-14 years,3.03
Russian Federation,1999,55-74 years,99.44
Russian Federation,1999,35-54 years,98.52
Russian Federation,1999,75+ years,86.08
Russian Federation,1999,25-34 years,80.83
Russian Federation,1999,15-24 years,54.48
Russian Federation,1999,5-14 years,3.83
Russian Federation,2000,35-54 years,98.53
Russian Federation,2000,55-74 years,93.9
Russian Federation,2000,25-34 years,86.32
Russian Federation,2000,75+ years,84.4
Russian Federation,2000,15-24 years,57.73
Russian Federation,2000,5-14 years,4.05
Russian Federation,2001,35-54 years,99.0
Russian Federation,2001,55-74 years,92.06
Russian Federation,2001,25-34 years,88.17
Russian Federation,2001,75+ years,83.23
Russian Federation,2001,15-24 years,60.14
Russian Federation,2001,5-14 years,4.13
Russian Federation,2002,35-54 years,94.36
Russian Federation,2002,55-74 years,89.47
Russian Federation,2002,25-34 years,85.62
Russian Federation,2002,75+ years,79.95
Russian Federation,2002,15-24 years,56.91
Russian Federation,2002,5-14 years,3.84
Russian Federation,2003,75+ years,90.8
Russian Federation,2003,35-54 years,88.93
Russian Federation,2003,55-74 years,83.8
Russian Federation,2003,25-34 years,78.8
Russian Federation,2003,15-24 years,50.05
Russian Federation,2003,5-14 years,3.41
Russian Federation,2004,75+ years,88.93
Russian Federation,2004,35-54 years,83.79
Russian Federation,2004,55-74 years,77.73
Russian Federation,2004,25-34 years,76.04
Russian Federation,2004,15-24 years,47.41
Russian Federation,2004,5-14 years,3.64
Russian Federation,2005,75+ years,84.79
Russian Federation,2005,35-54 years,77.09
Russian Federation,2005,25-34 years,73.7
Russian Federation,2005,55-74 years,71.6
Russian Federation,2005,15-24 years,46.53
Russian Federation,2005,5-14 years,2.76
Russian Federation,2006,75+ years,86.49
Russian Federation,2006,25-34 years,70.94
Russian Federation,2006,35-54 years,68.94
Russian Federation,2006,55-74 years,65.27
Russian Federation,2006,15-24 years,43.69
Russian Federation,2006,5-14 years,2.82
Russian Federation,2007,75+ years,82.35
Russian Federation,2007,25-34 years,69.01
Russian Federation,2007,35-54 years,64.76
Russian Federation,2007,55-74 years,60.25
Russian Federation,2007,15-24 years,44.32
Russian Federation,2007,5-14 years,2.78
Russian Federation,2008,75+ years,84.37
Russian Federation,2008,25-34 years,61.85
Russian Federation,2008,35-54 years,59.12
Russian Federation,2008,55-74 years,56.28
Russian Federation,2008,15-24 years,42.74
Russian Federation,2008,5-14 years,2.16
Russian Federation,2009,75+ years,76.21
Russian Federation,2009,25-34 years,63.59
Russian Federation,2009,35-54 years,58.89
Russian Federation,2009,55-74 years,52.95
Russian Federation,2009,15-24 years,42.81
Russian Federation,2009,5-14 years,2.42
Russian Federation,2010,75+ years,74.43
Russian Federation,2010,25-34 years,57.1
Russian Federation,2010,35-54 years,52.08
Russian Federation,2010,55-74 years,46.34
Russian Federation,2010,15-24 years,37.3
Russian Federation,2010,5-14 years,1.87
Russian Federation,2011,75+ years,70.94
Russian Federation,2011,25-34 years,51.83
Russian Federation,2011,35-54 years,47.81
Russian Federation,2011,55-74 years,42.91
Russian Federation,2011,15-24 years,35.44
Russian Federation,2011,5-14 years,1.45
Russian Federation,2012,75+ years,67.18
Russian Federation,2012,25-34 years,48.64
Russian Federation,2012,35-54 years,44.69
Russian Federation,2012,55-74 years,41.42
Russian Federation,2012,15-24 years,34.53
Russian Federation,2012,5-14 years,1.49
Russian Federation,2013,75+ years,65.93
Russian Federation,2013,25-34 years,48.31
Russian Federation,2013,35-54 years,45.24
Russian Federation,2013,55-74 years,39.33
Russian Federation,2013,15-24 years,31.09
Russian Federation,2013,5-14 years,1.51
Russian Federation,2014,75+ years,67.97
Russian Federation,2014,25-34 years,43.76
Russian Federation,2014,35-54 years,41.6
Russian Federation,2014,55-74 years,38.12
Russian Federation,2014,15-24 years,25.94
Russian Federation,2014,5-14 years,1.31
Russian Federation,2015,75+ years,58.23
Russian Federation,2015,35-54 years,40.3
Russian Federation,2015,25-34 years,40.25
Russian Federation,2015,55-74 years,35.36
Russian Federation,2015,15-24 years,24.11
Russian Federation,2015,5-14 years,1.01
Saint Kitts and Nevis,1990,15-24 years,0.0
Saint Kitts and Nevis,1990,25-34 years,0.0
Saint Kitts and Nevis,1990,35-54 years,0.0
Saint Kitts and Nevis,1990,5-14 years,0.0
Saint Kitts and Nevis,1990,55-74 years,0.0
Saint Kitts and Nevis,1990,75+ years,0.0
Saint Kitts and Nevis,1991,15-24 years,0.0
Saint Kitts and Nevis,1991,25-34 years,0.0
Saint Kitts and Nevis,1991,35-54 years,0.0
Saint Kitts and Nevis,1991,5-14 years,0.0
Saint Kitts and Nevis,1991,55-74 years,0.0
Saint Kitts and Nevis,1991,75+ years,0.0
Saint Kitts and Nevis,1992,15-24 years,0.0
Saint Kitts and Nevis,1992,25-34 years,0.0
Saint Kitts and Nevis,1992,35-54 years,0.0
Saint Kitts and Nevis,1992,5-14 years,0.0
Saint Kitts and Nevis,1992,55-74 years,0.0
Saint Kitts and Nevis,1992,75+ years,0.0
Saint Lucia,1986,35-54 years,36.14
Saint Lucia,1986,25-34 years,23.81
Saint Lucia,1986,15-24 years,0.0
Saint Lucia,1986,5-14 years,0.0
Saint Lucia,1986,55-74 years,0.0
Saint Lucia,1986,75+ years,0.0
Saint Lucia,1987,55-74 years,61.22
Saint Lucia,1987,25-34 years,33.71
Saint Lucia,1987,35-54 years,22.99
Saint Lucia,1987,15-24 years,13.7
Saint Lucia,1987,5-14 years,0.0
Saint Lucia,1987,75+ years,0.0
Saint Lucia,1988,55-74 years,40.82
Saint Lucia,1988,35-54 years,22.73
Saint Lucia,1988,25-34 years,11.11
Saint Lucia,1988,15-24 years,6.76
Saint Lucia,1988,5-14 years,0.0
Saint Lucia,1988,75+ years,0.0
Saint Lucia,1989,55-74 years,30.62
Saint Lucia,1989,25-34 years,10.41
Saint Lucia,1989,35-54 years,9.72
Saint Lucia,1989,15-24 years,7.26
Saint Lucia,1989,5-14 years,0.0
Saint Lucia,1989,75+ years,0.0
Saint Lucia,1990,25-34 years,10.03
Saint Lucia,1990,15-24 years,7.36
Saint Lucia,1990,35-54 years,0.0
Saint Lucia,1990,5-14 years,0.0
Saint Lucia,1990,55-74 years,0.0
Saint Lucia,1990,75+ years,0.0
Saint Lucia,1991,75+ years,59.28
Saint Lucia,1991,25-34 years,19.31
Saint Lucia,1991,35-54 years,18.17
Saint Lucia,1991,15-24 years,7.33
Saint Lucia,1991,5-14 years,0.0
Saint Lucia,1991,55-74 years,0.0
Saint Lucia,1992,35-54 years,61.65
Saint Lucia,1992,15-24 years,22.05
Saint Lucia,1992,55-74 years,14.41
Saint Lucia,1992,25-34 years,0.0
Saint Lucia,1992,5-14 years,0.0
Saint Lucia,1992,75+ years,0.0
Saint Lucia,1993,35-54 years,42.64
Saint Lucia,1993,25-34 years,18.26
Saint Lucia,1993,55-74 years,14.38
Saint Lucia,1993,15-24 years,0.0
Saint Lucia,1993,5-14 years,0.0
Saint Lucia,1993,75+ years,0.0
Saint Lucia,1994,35-54 years,16.45
Saint Lucia,1994,15-24 years,14.96
Saint Lucia,1994,25-34 years,0.0
Saint Lucia,1994,5-14 years,0.0
Saint Lucia,1994,55-74 years,0.0
Saint Lucia,1994,75+ years,0.0
Saint Lucia,1995,25-34 years,35.26
Saint Lucia,1995,35-54 years,23.67
Saint Lucia,1995,15-24 years,15.08
Saint Lucia,1995,5-14 years,0.0
Saint Lucia,1995,55-74 years,0.0
Saint Lucia,1995,75+ years,0.0
Saint Lucia,1996,25-34 years,17.44
Saint Lucia,1996,35-54 years,15.18
Saint Lucia,1996,15-24 years,14.88
Saint Lucia,1996,5-14 years,0.0
Saint Lucia,1996,55-74 years,0.0
Saint Lucia,1996,75+ years,0.0
Saint Lucia,1997,75+ years,43.61
Saint Lucia,1997,55-74 years,28.91
Saint Lucia,1997,35-54 years,21.77
Saint Lucia,1997,15-24 years,14.61
Saint Lucia,1997,25-34 years,8.64
Saint Lucia,1997,5-14 years,0.0
Saint Lucia,1998,75+ years,42.64
Saint Lucia,1998,25-34 years,17.17
Saint Lucia,1998,35-54 years,13.85
Saint Lucia,1998,15-24 years,0.0
Saint Lucia,1998,5-14 years,0.0
Saint Lucia,1998,55-74 years,0.0
Saint Lucia,1999,55-74 years,28.97
Saint Lucia,1999,25-34 years,25.6
Saint Lucia,1999,15-24 years,6.98
Saint Lucia,1999,35-54 years,6.62
Saint Lucia,1999,5-14 years,0.0
Saint Lucia,1999,75+ years,0.0
Saint Lucia,2000,75+ years,83.4
Saint Lucia,2000,55-74 years,43.23
Saint Lucia,2000,25-34 years,25.46
Saint Lucia,2000,35-54 years,12.7
Saint Lucia,2000,5-14 years,5.77
Saint Lucia,2000,15-24 years,0.0
Saint Lucia,2001,25-34 years,25.22
Saint Lucia,2001,55-74 years,14.43
Saint Lucia,2001,15-24 years,13.31
Saint Lucia,2001,35-54 years,6.12
Saint Lucia,2001,5-14 years,0.0
Saint Lucia,2001,75+ years,0.0
Saint Lucia,2002,75+ years,81.6
Saint Lucia,2002,25-34 years,16.64
Saint Lucia,2002,55-74 years,14.34
Saint Lucia,2002,15-24 years,13.0
Saint Lucia,2002,35-54 years,5.93
Saint Lucia,2002,5-14 years,0.0
Saint Lucia,2003,75+ years,41.2
Saint Lucia,2003,25-34 years,16.45
Saint Lucia,2003,55-74 years,14.15
Saint Lucia,2003,15-24 years,6.35
Saint Lucia,2003,35-54 years,5.74
Saint Lucia,2003,5-14 years,0.0
Saint Lucia,2004,55-74 years,27.7
Saint Lucia,2004,35-54 years,22.27
Saint Lucia,2004,25-34 years,16.2
Saint Lucia,2004,15-24 years,0.0
Saint Lucia,2004,5-14 years,0.0
Saint Lucia,2004,75+ years,0.0
Saint Lucia,2005,35-54 years,10.79
Saint Lucia,2005,25-34 years,7.95
Saint Lucia,2005,15-24 years,6.08
Saint Lucia,2005,5-14 years,0.0
Saint Lucia,2005,55-74 years,0.0
Saint Lucia,2005,75+ years,0.0
Saint Lucia,2006,55-74 years,12.68
Saint Lucia,2006,35-54 years,5.15
Saint Lucia,2006,15-24 years,0.0
Saint Lucia,2006,25-34 years,0.0
Saint Lucia,2006,5-14 years,0.0
Saint Lucia,2006,75+ years,0.0
Saint Lucia,2008,15-24 years,0.0
Saint Lucia,2008,25-34 years,0.0
Saint Lucia,2008,35-54 years,0.0
Saint Lucia,2008,5-14 years,0.0
Saint Lucia,2008,55-74 years,0.0
Saint Lucia,2008,75+ years,0.0
Saint Lucia,2009,35-54 years,27.32
Saint Lucia,2009,55-74 years,20.82
Saint Lucia,2009,15-24 years,19.18
Saint Lucia,2009,25-34 years,15.0
Saint Lucia,2009,5-14 years,0.0
Saint Lucia,2009,75+ years,0.0
Saint Lucia,2010,55-74 years,19.52
Saint Lucia,2010,35-54 years,4.41
Saint Lucia,2010,15-24 years,0.0
Saint Lucia,2010,25-34 years,0.0
Saint Lucia,2010,5-14 years,0.0
Saint Lucia,2010,75+ years,0.0
Saint Lucia,2011,55-74 years,28.53
Saint Lucia,2011,35-54 years,17.33
Saint Lucia,2011,25-34 years,7.46
Saint Lucia,2011,15-24 years,0.0
Saint Lucia,2011,5-14 years,0.0
Saint Lucia,2011,75+ years,0.0
Saint Lucia,2012,75+ years,33.59
Saint Lucia,2012,35-54 years,17.07
Saint Lucia,2012,55-74 years,9.27
Saint Lucia,2012,25-34 years,7.44
Saint Lucia,2012,5-14 years,7.36
Saint Lucia,2012,15-24 years,6.24
Saint Lucia,2013,75+ years,32.93
Saint Lucia,2013,25-34 years,22.3
Saint Lucia,2013,55-74 years,18.04
Saint Lucia,2013,35-54 years,16.84
Saint Lucia,2013,15-24 years,12.36
Saint Lucia,2013,5-14 years,7.62
Saint Lucia,2014,55-74 years,26.23
Saint Lucia,2014,25-34 years,22.26
Saint Lucia,2014,35-54 years,16.62
Saint Lucia,2014,15-24 years,6.15
Saint Lucia,2014,5-14 years,0.0
Saint Lucia,2014,75+ years,0.0
Saint Vincent and Grenadines,1985,35-54 years,32.79
Saint Vincent and Grenadines,1985,15-24 years,0.0
Saint Vincent and Grenadines,1985,25-34 years,0.0
Saint Vincent and Grenadines,1985,5-14 years,0.0
Saint Vincent and Grenadines,1985,55-74 years,0.0
Saint Vincent and Grenadines,1985,75+ years,0.0
Saint Vincent and Grenadines,1986,15-24 years,0.0
Saint Vincent and Grenadines,1986,25-34 years,0.0
Saint Vincent and Grenadines,1986,35-54 years,0.0
Saint Vincent and Grenadines,1986,5-14 years,0.0
Saint Vincent and Grenadines,1986,55-74 years,0.0
Saint Vincent and Grenadines,1986,75+ years,0.0
Saint Vincent and Grenadines,1987,15-24 years,0.0
Saint Vincent and Grenadines,1987,25-34 years,0.0
Saint Vincent and Grenadines,1987,35-54 years,0.0
Saint Vincent and Grenadines,1987,5-14 years,0.0
Saint Vincent and Grenadines,1987,55-74 years,0.0
Saint Vincent and Grenadines,1987,75+ years,0.0
Saint Vincent and Grenadines,1990,25-34 years,35.24
Saint Vincent and Grenadines,1990,55-74 years,23.65
Saint Vincent and Grenadines,1990,35-54 years,13.17
Saint Vincent and Grenadines,1990,15-24 years,0.0
Saint Vincent and Grenadines,1990,5-14 years,0.0
Saint Vincent and Grenadines,1990,75+ years,0.0
Saint Vincent and Grenadines,1995,35-54 years,44.06
Saint Vincent and Grenadines,1995,55-74 years,21.54
Saint Vincent and Grenadines,1995,25-34 years,11.08
Saint Vincent and Grenadines,1995,15-24 years,8.73
Saint Vincent and Grenadines,1995,5-14 years,0.0
Saint Vincent and Grenadines,1995,75+ years,0.0
Saint Vincent and Grenadines,1996,25-34 years,44.35
Saint Vincent and Grenadines,1996,35-54 years,21.01
Saint Vincent and Grenadines,1996,15-24 years,8.8
Saint Vincent and Grenadines,1996,5-14 years,0.0
Saint Vincent and Grenadines,1996,55-74 years,0.0
Saint Vincent and Grenadines,1996,75+ years,0.0
Saint Vincent and Grenadines,1997,25-34 years,11.17
Saint Vincent and Grenadines,1997,35-54 years,9.98
Saint Vincent and Grenadines,1997,15-24 years,8.87
Saint Vincent and Grenadines,1997,5-14 years,0.0
Saint Vincent and Grenadines,1997,55-74 years,0.0
Saint Vincent and Grenadines,1997,75+ years,0.0
Saint Vincent and Grenadines,1998,75+ years,79.94
Saint Vincent and Grenadines,1998,55-74 years,42.7
Saint Vincent and Grenadines,1998,35-54 years,37.89
Saint Vincent and Grenadines,1998,25-34 years,33.89
Saint Vincent and Grenadines,1998,15-24 years,0.0
Saint Vincent and Grenadines,1998,5-14 years,0.0
Saint Vincent and Grenadines,1999,35-54 years,36.09
Saint Vincent and Grenadines,1999,55-74 years,21.2
Saint Vincent and Grenadines,1999,5-14 years,8.51
Saint Vincent and Grenadines,1999,15-24 years,0.0
Saint Vincent and Grenadines,1999,25-34 years,0.0
Saint Vincent and Grenadines,1999,75+ years,0.0
Saint Vincent and Grenadines,2000,35-54 years,25.94
Saint Vincent and Grenadines,2000,15-24 years,18.17
Saint Vincent and Grenadines,2000,25-34 years,0.0
Saint Vincent and Grenadines,2000,5-14 years,0.0
Saint Vincent and Grenadines,2000,55-74 years,0.0
Saint Vincent and Grenadines,2000,75+ years,0.0
Saint Vincent and Grenadines,2001,75+ years,79.37
Saint Vincent and Grenadines,2001,35-54 years,25.02
Saint Vincent and Grenadines,2001,25-34 years,23.1
Saint Vincent and Grenadines,2001,55-74 years,20.84
Saint Vincent and Grenadines,2001,15-24 years,0.0
Saint Vincent and Grenadines,2001,5-14 years,0.0
Saint Vincent and Grenadines,2002,75+ years,157.48
Saint Vincent and Grenadines,2002,35-54 years,16.15
Saint Vincent and Grenadines,2002,25-34 years,11.48
Saint Vincent and Grenadines,2002,15-24 years,9.23
Saint Vincent and Grenadines,2002,5-14 years,0.0
Saint Vincent and Grenadines,2002,55-74 years,0.0
Saint Vincent and Grenadines,2003,25-34 years,22.79
Saint Vincent and Grenadines,2003,55-74 years,20.28
Saint Vincent and Grenadines,2003,35-54 years,7.84
Saint Vincent and Grenadines,2003,15-24 years,0.0
Saint Vincent and Grenadines,2003,5-14 years,0.0
Saint Vincent and Grenadines,2003,75+ years,0.0
Saint Vincent and Grenadines,2004,55-74 years,19.88
Saint Vincent and Grenadines,2004,35-54 years,15.25
Saint Vincent and Grenadines,2004,25-34 years,11.33
Saint Vincent and Grenadines,2004,15-24 years,0.0
Saint Vincent and Grenadines,2004,5-14 years,0.0
Saint Vincent and Grenadines,2004,75+ years,0.0
Saint Vincent and Grenadines,2005,15-24 years,37.94
Saint Vincent and Grenadines,2005,35-54 years,14.86
Saint Vincent and Grenadines,2005,25-34 years,11.3
Saint Vincent and Grenadines,2005,5-14 years,0.0
Saint Vincent and Grenadines,2005,55-74 years,0.0
Saint Vincent and Grenadines,2005,75+ years,0.0
Saint Vincent and Grenadines,2006,75+ years,78.8
Saint Vincent and Grenadines,2006,35-54 years,14.6
Saint Vincent and Grenadines,2006,25-34 years,11.24
Saint Vincent and Grenadines,2006,15-24 years,9.55
Saint Vincent and Grenadines,2006,5-14 years,0.0
Saint Vincent and Grenadines,2006,55-74 years,0.0
Saint Vincent and Grenadines,2007,25-34 years,44.81
Saint Vincent and Grenadines,2007,15-24 years,28.84
Saint Vincent and Grenadines,2007,35-54 years,28.74
Saint Vincent and Grenadines,2007,5-14 years,0.0
Saint Vincent and Grenadines,2007,55-74 years,0.0
Saint Vincent and Grenadines,2007,75+ years,0.0
Saint Vincent and Grenadines,2008,55-74 years,18.45
Saint Vincent and Grenadines,2008,35-54 years,14.18
Saint Vincent and Grenadines,2008,15-24 years,0.0
Saint Vincent and Grenadines,2008,25-34 years,0.0
Saint Vincent and Grenadines,2008,5-14 years,0.0
Saint Vincent and Grenadines,2008,75+ years,0.0
Saint Vincent and Grenadines,2009,25-34 years,11.18
Saint Vincent and Grenadines,2009,15-24 years,0.0
Saint Vincent and Grenadines,2009,35-54 years,0.0
Saint Vincent and Grenadines,2009,5-14 years,0.0
Saint Vincent and Grenadines,2009,55-74 years,0.0
Saint Vincent and Grenadines,2009,75+ years,0.0
Saint Vincent and Grenadines,2010,25-34 years,44.79
Saint Vincent and Grenadines,2010,5-14 years,10.04
Saint Vincent and Grenadines,2010,15-24 years,0.0
Saint Vincent and Grenadines,2010,35-54 years,0.0
Saint Vincent and Grenadines,2010,55-74 years,0.0
Saint Vincent and Grenadines,2010,75+ years,0.0
Saint Vincent and Grenadines,2011,35-54 years,20.73
Saint Vincent and Grenadines,2011,15-24 years,9.83
Saint Vincent and Grenadines,2011,25-34 years,0.0
Saint Vincent and Grenadines,2011,5-14 years,0.0
Saint Vincent and Grenadines,2011,55-74 years,0.0
Saint Vincent and Grenadines,2011,75+ years,0.0
Saint Vincent and Grenadines,2012,25-34 years,22.48
Saint Vincent and Grenadines,2012,15-24 years,19.85
Saint Vincent and Grenadines,2012,55-74 years,16.32
Saint Vincent and Grenadines,2012,35-54 years,13.75
Saint Vincent and Grenadines,2012,5-14 years,0.0
Saint Vincent and Grenadines,2012,75+ years,0.0
Saint Vincent and Grenadines,2013,15-24 years,0.0
Saint Vincent and Grenadines,2013,25-34 years,0.0
Saint Vincent and Grenadines,2013,35-54 years,0.0
Saint Vincent and Grenadines,2013,5-14 years,0.0
Saint Vincent and Grenadines,2013,55-74 years,0.0
Saint Vincent and Grenadines,2013,75+ years,0.0
Saint Vincent and Grenadines,2014,75+ years,69.44
Saint Vincent and Grenadines,2014,25-34 years,11.34
Saint Vincent and Grenadines,2014,15-24 years,0.0
Saint Vincent and Grenadines,2014,35-54 years,0.0
Saint Vincent and Grenadines,2014,5-14 years,0.0
Saint Vincent and Grenadines,2014,55-74 years,0.0
Saint Vincent and Grenadines,2015,15-24 years,10.22
Saint Vincent and Grenadines,2015,35-54 years,6.84
Saint Vincent and Grenadines,2015,25-34 years,0.0
Saint Vincent and Grenadines,2015,5-14 years,0.0
Saint Vincent and Grenadines,2015,55-74 years,0.0
Saint Vincent and Grenadines,2015,75+ years,0.0
San Marino,1999,55-74 years,39.34
San Marino,1999,35-54 years,25.01
San Marino,1999,15-24 years,0.0
San Marino,1999,25-34 years,0.0
San Marino,1999,5-14 years,0.0
San Marino,1999,75+ years,0.0
San Marino,2000,25-34 years,47.26
San Marino,2000,15-24 years,0.0
San Marino,2000,35-54 years,0.0
San Marino,2000,5-14 years,0.0
San Marino,2000,55-74 years,0.0
San Marino,2000,75+ years,0.0
San Marino,2005,55-74 years,34.01
San Marino,2005,15-24 years,0.0
San Marino,2005,25-34 years,0.0
San Marino,2005,35-54 years,0.0
San Marino,2005,5-14 years,0.0
San Marino,2005,75+ years,0.0
Serbia,1998,75+ years,119.09
Serbia,1998,55-74 years,46.74
Serbia,1998,35-54 years,28.44
Serbia,1998,25-34 years,22.27
Serbia,1998,15-24 years,13.03
Serbia,1998,5-14 years,0.65
Serbia,1999,75+ years,129.48
Serbia,1999,55-74 years,51.32
Serbia,1999,35-54 years,31.33
Serbia,1999,25-34 years,17.07
Serbia,1999,15-24 years,16.27
Serbia,1999,5-14 years,0.66
Serbia,2000,75+ years,119.14
Serbia,2000,55-74 years,52.85
Serbia,2000,35-54 years,27.84
Serbia,2000,25-34 years,20.29
Serbia,2000,15-24 years,15.91
Serbia,2000,5-14 years,1.12
Serbia,2001,75+ years,113.84
Serbia,2001,55-74 years,47.12
Serbia,2001,35-54 years,29.98
Serbia,2001,25-34 years,18.85
Serbia,2001,15-24 years,13.68
Serbia,2001,5-14 years,0.91
Serbia,2002,75+ years,108.72
Serbia,2002,55-74 years,53.07
Serbia,2002,35-54 years,28.22
Serbia,2002,25-34 years,19.02
Serbia,2002,15-24 years,13.37
Serbia,2002,5-14 years,0.93
Serbia,2003,75+ years,98.29
Serbia,2003,55-74 years,44.62
Serbia,2003,35-54 years,31.57
Serbia,2003,25-34 years,17.82
Serbia,2003,15-24 years,12.5
Serbia,2003,5-14 years,0.0
Serbia,2004,75+ years,103.2
Serbia,2004,55-74 years,48.77
Serbia,2004,35-54 years,27.66
Serbia,2004,25-34 years,14.66
Serbia,2004,15-24 years,10.86
Serbia,2004,5-14 years,0.24
Serbia,2005,75+ years,108.27
Serbia,2005,55-74 years,49.41
Serbia,2005,35-54 years,27.98
Serbia,2005,25-34 years,16.87
Serbia,2005,15-24 years,9.02
Serbia,2005,5-14 years,0.74
Serbia,2006,75+ years,103.55
Serbia,2006,55-74 years,47.24
Serbia,2006,35-54 years,29.98
Serbia,2006,25-34 years,18.11
Serbia,2006,15-24 years,10.58
Serbia,2006,5-14 years,0.5
Serbia,2007,75+ years,91.59
Serbia,2007,55-74 years,47.22
Serbia,2007,35-54 years,26.51
Serbia,2007,25-34 years,17.03
Serbia,2007,15-24 years,12.41
Serbia,2007,5-14 years,0.0
Serbia,2008,75+ years,85.47
Serbia,2008,55-74 years,37.6
Serbia,2008,35-54 years,29.33
Serbia,2008,25-34 years,18.3
Serbia,2008,15-24 years,8.65
Serbia,2008,5-14 years,0.0
Serbia,2009,75+ years,96.2
Serbia,2009,55-74 years,42.89
Serbia,2009,35-54 years,32.99
Serbia,2009,25-34 years,16.32
Serbia,2009,15-24 years,8.18
Serbia,2009,5-14 years,0.26
Serbia,2010,75+ years,93.52
Serbia,2010,55-74 years,42.51
Serbia,2010,35-54 years,25.65
Serbia,2010,25-34 years,14.79
Serbia,2010,15-24 years,6.36
Serbia,2010,5-14 years,0.0
Serbia,2011,75+ years,98.05
Serbia,2011,55-74 years,37.29
Serbia,2011,35-54 years,28.09
Serbia,2011,25-34 years,15.34
Serbia,2011,15-24 years,6.37
Serbia,2011,5-14 years,0.27
Serbia,2012,75+ years,90.12
Serbia,2012,55-74 years,40.21
Serbia,2012,35-54 years,27.82
Serbia,2012,25-34 years,17.11
Serbia,2012,15-24 years,7.69
Serbia,2012,5-14 years,0.28
Serbia,2013,75+ years,82.96
Serbia,2013,55-74 years,39.77
Serbia,2013,35-54 years,28.22
